energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.10405203,2.37357581,-2.37357515,0.24434107,-0.24434087,2.10586144,-2.10586092,0.28654497,-0.28654477,0.00061083,-0.00061083,0.00410089,-0.00410089,0.08170579,-0.08170574
-2.09804902,2.39800911,-2.39800828,0.25210732,-0.25210710,2.12556695,-2.12556627,0.29418250,-0.29418228,0.00061023,-0.00061023,0.00423476,-0.00423475,0.08373757,-0.08373751
-2.09204602,2.42844417,-2.42844319,0.26064571,-0.26064546,2.15075685,-2.15075603,0.30240406,-0.30240382,0.00061053,-0.00061053,0.00438351,-0.00438350,0.08611551,-0.08611543
-2.08604302,2.46415404,-2.46415293,0.26987999,-0.26987973,2.18078779,-2.18078685,0.31108763,-0.31108739,0.00061134,-0.00061134,0.00454502,-0.00454501,0.08883522,-0.08883514
-2.08004002,2.50437145,-2.50437024,0.27971936,-0.27971908,2.21497946,-2.21497841,0.32010790,-0.32010765,0.00061231,-0.00061231,0.00471725,-0.00471724,0.09188529,-0.09188520
-2.07403702,2.54830735,-2.54830605,0.29005865,-0.29005837,2.25263257,-2.25263145,0.32933785,-0.32933760,0.00061316,-0.00061316,0.00489828,-0.00489827,0.09524666,-0.09524657
-2.06803402,2.59517031,-2.59516895,0.30077928,-0.30077899,2.29304752,-2.29304633,0.33865079,-0.33865055,0.00061363,-0.00061363,0.00508626,-0.00508626,0.09889247,-0.09889237
-2.06203102,2.64418665,-2.64418524,0.31175083,-0.31175053,2.33554327,-2.33554204,0.34792259,-0.34792234,0.00061356,-0.00061356,0.00527944,-0.00527943,0.10278807,-0.10278796
-2.05602801,2.69462048,-2.69461905,0.32283338,-0.32283308,2.37947605,-2.37947479,0.35703428,-0.35703404,0.00061281,-0.00061281,0.00547611,-0.00547611,0.10689149,-0.10689137
-2.05002501,2.74579358,-2.74579214,0.33388056,-0.33388027,2.42425734,-2.42425606,0.36587499,-0.36587477,0.00061132,-0.00061132,0.00567467,-0.00567466,0.11115423,-0.11115411
-2.04402201,2.79710423,-2.79710279,0.34474327,-0.34474298,2.46937055,-2.46936927,0.37434508,-0.37434487,0.00060910,-0.00060910,0.00587357,-0.00587356,0.11552242,-0.11552230
-2.03801901,2.84804470,-2.84804328,0.35527388,-0.35527360,2.51438613,-2.51438485,0.38235940,-0.38235920,0.00060621,-0.00060621,0.00607133,-0.00607133,0.11993821,-0.11993809
-2.03201601,2.89821681,-2.89821541,0.36533095,-0.36533070,2.55897441,-2.55897315,0.38985067,-0.38985049,0.00060273,-0.00060273,0.00626658,-0.00626658,0.12434149,-0.12434137
-2.02601301,2.94734487,-2.94734349,0.37478414,-0.37478390,2.60291585,-2.60291460,0.39677276,-0.39677259,0.00059882,-0.00059882,0.00645802,-0.00645801,0.12867176,-0.12867164
-2.02001001,2.99528575,-2.99528440,0.38351910,-0.38351888,2.64610832,-2.64610708,0.40310372,-0.40310357,0.00059467,-0.00059467,0.00664444,-0.00664443,0.13287009,-0.13286997
-2.01400700,3.04203540,-3.04203406,0.39144228,-0.39144208,2.68857096,-2.68856973,0.40884844,-0.40884831,0.00059048,-0.00059048,0.00682475,-0.00682475,0.13688115,-0.13688104
-2.00800400,3.08773133,-3.08773000,0.39848524,-0.39848507,2.73044442,-2.73044318,0.41404080,-0.41404068,0.00058649,-0.00058649,0.00699797,-0.00699796,0.14065515,-0.14065504
-2.00200100,3.13265087,-3.13264954,0.40460833,-0.40460818,2.77198711,-2.77198586,0.41874502,-0.41874491,0.00058296,-0.00058296,0.00716325,-0.00716324,0.14414962,-0.14414952
-1.99599800,3.17720465,-3.17720330,0.40980347,-0.40980334,2.81356741,-2.81356613,0.42305619,-0.42305609,0.00058013,-0.00058013,0.00731989,-0.00731988,0.14733094,-0.14733085
-1.98999500,3.22192512,-3.22192373,0.41409587,-0.41409577,2.85565161,-2.85565029,0.42709978,-0.42709968,0.00057828,-0.00057828,0.00746735,-0.00746735,0.15017552,-0.15017544
-1.98399200,3.26745005,-3.26744860,0.41754448,-0.41754440,2.89878762,-2.89878624,0.43102998,-0.43102988,0.00057767,-0.00057767,0.00760530,-0.00760529,0.15267062,-0.15267055
-1.97798899,3.31450100,-3.31449946,0.42024111,-0.42024104,2.94358466,-2.94358320,0.43502687,-0.43502675,0.00057855,-0.00057855,0.00773359,-0.00773359,0.15481468,-0.15481462
-1.97198599,3.36385686,-3.36385522,0.42230809,-0.42230803,2.99068898,-2.99068742,0.43929226,-0.43929213,0.00058116,-0.00058116,0.00785236,-0.00785236,0.15661713,-0.15661707
-1.96598299,3.41632310,-3.41632133,0.42389460,-0.42389455,3.04075629,-3.04075461,0.44404440,-0.44404425,0.00058574,-0.00058574,0.00796200,-0.00796199,0.15809776,-0.15809772
-1.95997999,3.47269707,-3.47269516,0.42517164,-0.42517159,3.09442129,-3.09441947,0.44951145,-0.44951128,0.00059249,-0.00059249,0.00806321,-0.00806321,0.15928559,-0.15928555
-1.95397699,3.53373059,-3.53372850,0.42632578,-0.42632573,3.15226530,-3.15226333,0.45592397,-0.45592377,0.00060160,-0.00060160,0.00815707,-0.00815707,0.16021723,-0.16021719
-1.94797399,3.60009062,-3.60008835,0.42755208,-0.42755203,3.21478285,-3.21478071,0.46350657,-0.46350633,0.00061323,-0.00061323,0.00824501,-0.00824501,0.16093494,-0.16093491
-1.94197099,3.67231977,-3.67231730,0.42904626,-0.42904619,3.28234849,-3.28234619,0.47246900,-0.47246872,0.00062753,-0.00062753,0.00832892,-0.00832891,0.16148437,-0.16148434
-1.93596798,3.75079791,-3.75079524,0.43099651,-0.43099643,3.35518526,-3.35518279,0.48299707,-0.48299674,0.00064459,-0.00064459,0.00841112,-0.00841112,0.16191209,-0.16191206
-1.92996498,3.83570686,-3.83570399,0.43357546,-0.43357535,3.43333615,-3.43333350,0.49524360,-0.49524321,0.00066449,-0.00066449,0.00849446,-0.00849446,0.16226313,-0.16226311
-1.92396198,3.92699998,-3.92699692,0.43693241,-0.43693228,3.51664015,-3.51663735,0.50931991,-0.50931948,0.00068726,-0.00068726,0.00858232,-0.00858232,0.16257851,-0.16257849
-1.91795898,4.02437831,-4.02437508,0.44118647,-0.44118632,3.60471454,-3.60471160,0.52528832,-0.52528784,0.00071288,-0.00071288,0.00867865,-0.00867865,0.16289304,-0.16289302
-1.91195598,4.12727525,-4.12727187,0.44642083,-0.44642065,3.69694459,-3.69694154,0.54315585,-0.54315531,0.00074130,-0.00074130,0.00878801,-0.00878800,0.16323339,-0.16323337
-1.90595298,4.23485105,-4.23484755,0.45267844,-0.45267824,3.79248205,-3.79247892,0.56286965,-0.56286906,0.00077241,-0.00077241,0.00891556,-0.00891556,0.16361665,-0.16361662
-1.89994997,4.34599837,-4.34599479,0.45995951,-0.45995929,3.89025328,-3.89025009,0.58431446,-0.58431383,0.00080606,-0.00080606,0.00906714,-0.00906714,0.16404935,-0.16404933
-1.89394697,4.45935958,-4.45935597,0.46822079,-0.46822055,3.98897751,-3.98897432,0.60731228,-0.60731162,0.00084203,-0.00084203,0.00924923,-0.00924923,0.16452713,-0.16452711
-1.88794397,4.57335597,-4.57335239,0.47737687,-0.47737661,4.08719534,-4.08719219,0.63162447,-0.63162379,0.00088006,-0.00088006,0.00946895,-0.00946895,0.16503496,-0.16503494
-1.88194097,4.68622839,-4.68622489,0.48730335,-0.48730308,4.18330686,-4.18330381,0.65695626,-0.65695557,0.00091983,-0.00091983,0.00973404,-0.00973404,0.16554797,-0.16554795
-1.87593797,4.79608825,-4.79608489,0.49784186,-0.49784159,4.27561853,-4.27561563,0.68296364,-0.68296294,0.00096099,-0.00096099,0.01005280,-0.01005279,0.16603286,-0.16603285
-1.86993497,4.90097712,-4.90097397,0.50880655,-0.50880628,4.36239704,-4.36239434,0.70926243,-0.70926174,0.00100312,-0.00100312,0.01043401,-0.01043400,0.16644981,-0.16644980
-1.86393197,4.99893272,-4.99892983,0.51999183,-0.51999157,4.44192828,-4.44192583,0.73543925,-0.73543859,0.00104579,-0.00104579,0.01088682,-0.01088681,0.16675468,-0.16675467
-1.85792896,5.08805828,-5.08805570,0.53118099,-0.53118075,4.51257870,-4.51257655,0.76106386,-0.76106323,0.00108851,-0.00108851,0.01142057,-0.01142057,0.16690155,-0.16690156
-1.85192596,5.16659235,-5.16659014,0.54215505,-0.54215484,4.57285650,-4.57285468,0.78570251,-0.78570194,0.00113081,-0.00113080,0.01204460,-0.01204459,0.16684534,-0.16684535
-1.84592296,5.23297551,-5.23297371,0.55270167,-0.55270149,4.62146945,-4.62146801,0.80893167,-0.80893116,0.00117217,-0.00117217,0.01276795,-0.01276794,0.16654433,-0.16654436
-1.83991996,5.28591065,-5.28590930,0.56262334,-0.56262320,4.65737666,-4.65737562,0.83035142,-0.83035099,0.00121211,-0.00121211,0.01359912,-0.01359911,0.16596256,-0.16596260
-1.83391696,5.32441374,-5.32441286,0.57174465,-0.57174455,4.67983130,-4.67983068,0.84959812,-0.84959777,0.00125015,-0.00125015,0.01454564,-0.01454564,0.16507184,-0.16507189
-1.82791396,5.34785212,-5.34785172,0.57991813,-0.57991808,4.68841212,-4.68841191,0.86635555,-0.86635530,0.00128584,-0.00128584,0.01561376,-0.01561375,0.16385334,-0.16385341
-1.82191096,5.35596836,-5.35596844,0.58702838,-0.58702838,4.68304169,-4.68304190,0.88036419,-0.88036405,0.00131876,-0.00131876,0.01680794,-0.01680793,0.16229863,-0.16229871
-1.81590795,5.34888799,-5.34888854,0.59299438,-0.59299443,4.66399043,-4.66399104,0.89142807,-0.89142803,0.00134857,-0.00134857,0.01813048,-0.01813047,0.16041014,-0.16041023
-1.80990495,5.32711071,-5.32711171,0.59776978,-0.59776989,4.63186568,-4.63186666,0.89941898,-0.89941905,0.00137495,-0.00137495,0.01958109,-0.01958108,0.15820099,-0.15820109
-1.80390195,5.29148523,-5.29148664,0.60134134,-0.60134150,4.58758641,-4.58758774,0.90427787,-0.90427804,0.00139767,-0.00139767,0.02115645,-0.02115644,0.15569428,-0.15569439
-1.79789895,5.24316907,-5.24317086,0.60372560,-0.60372581,4.53234466,-4.53234630,0.90601342,-0.90601370,0.00141655,-0.00141655,0.02284990,-0.02284989,0.15292178,-0.15292191
-1.79189595,5.18357533,-5.18357744,0.60496406,-0.60496431,4.46755558,-4.46755748,0.90469793,-0.90469831,0.00143150,-0.00143150,0.02465115,-0.02465113,0.14992230,-0.14992243
-1.78589295,5.11430926,-5.11431163,0.60511728,-0.60511757,4.39479861,-4.39480072,0.90046074,-0.90046122,0.00144247,-0.00144247,0.02654609,-0.02654607,0.14673955,-0.14673969
-1.77988994,5.03709806,-5.03710065,0.60425827,-0.60425860,4.31575296,-4.31575522,0.89347977,-0.89348032,0.00144948,-0.00144948,0.02851679,-0.02851677,0.14342003,-0.14342017
-1.77388694,4.95371765,-4.95372040,0.60246565,-0.60246601,4.23213059,-4.23213295,0.88397139,-0.88397202,0.00145262,-0.00145262,0.03054153,-0.03054151,0.14001067,-0.14001082
-1.76788394,4.86592021,-4.86592305,0.59981705,-0.59981744,4.14561029,-4.14561271,0.87217958,-0.87218027,0.00145202,-0.00145202,0.03259510,-0.03259508,0.13655673,-0.13655688
-1.76188094,4.77536643,-4.77536932,0.59638311,-0.59638352,4.05777612,-4.05777854,0.85836454,-0.85836528,0.00144784,-0.00144784,0.03464914,-0.03464912,0.13309977,-0.13309992
-1.75587794,4.68356585,-4.68356873,0.59222261,-0.59222302,3.97006328,-3.97006568,0.84279172,-0.84279250,0.00144027,-0.00144027,0.03667275,-0.03667273,0.12967604,-0.12967619
-1.74987494,4.59182814,-4.59183098,0.58737883,-0.58737925,3.88371409,-3.88371642,0.82572166,-0.82572247,0.00142953,-0.00142953,0.03863314,-0.03863312,0.12631532,-0.12631546
-1.74387194,4.50122764,-4.50123041,0.58187756,-0.58187799,3.79974574,-3.79974798,0.80740108,-0.80740190,0.00141584,-0.00141584,0.04049648,-0.04049646,0.12304010,-0.12304024
-1.73786893,4.41258242,-4.41258509,0.57572667,-0.57572709,3.71893134,-3.71893348,0.78805569,-0.78805652,0.00139943,-0.00139943,0.04222883,-0.04222881,0.11986541,-0.11986555
-1.73186593,4.32644833,-4.32645088,0.56891726,-0.56891768,3.64179440,-3.64179641,0.76788505,-0.76788588,0.00138051,-0.00138052,0.04379708,-0.04379707,0.11679904,-0.11679917
-1.72586293,4.24312767,-4.24313010,0.56142636,-0.56142677,3.56861638,-3.56861827,0.74705938,-0.74706019,0.00135931,-0.00135931,0.04517001,-0.04517000,0.11384222,-0.11384234
-1.71985993,4.16269114,-4.16269345,0.55322085,-0.55322124,3.49945632,-3.49945810,0.72571860,-0.72571939,0.00133602,-0.00133602,0.04631923,-0.04631922,0.11099073,-0.11099084
-1.71385693,4.08501105,-4.08501324,0.54426228,-0.54426266,3.43418057,-3.43418223,0.70397328,-0.70397405,0.00131081,-0.00131081,0.04722013,-0.04722012,0.10823621,-0.10823632
-1.70785393,4.00980325,-4.00980533,0.53451235,-0.53451271,3.37250044,-3.37250201,0.68190744,-0.68190817,0.00128386,-0.00128386,0.04785267,-0.04785267,0.10556774,-0.10556784
-1.70185093,3.93667477,-3.93667676,0.52393855,-0.52393890,3.31401515,-3.31401663,0.65958267,-0.65958337,0.00125531,-0.00125531,0.04820212,-0.04820211,0.10297343,-0.10297352
-1.69584792,3.86517410,-3.86517600,0.51251960,-0.51251993,3.25825716,-3.25825858,0.63704340,-0.63704407,0.00122532,-0.00122532,0.04825947,-0.04825947,0.10044195,-0.10044203
-1.68984492,3.79484081,-3.79484264,0.50025036,-0.50025068,3.20473736,-3.20473873,0.61432281,-0.61432345,0.00119401,-0.00119401,0.04802181,-0.04802182,0.09796403,-0.09796411
-1.68384192,3.72525185,-3.72525363,0.48714583,-0.48714613,3.15298730,-3.15298864,0.59144885,-0.59144944,0.00116152,-0.00116152,0.04749242,-0.04749242,0.09553358,-0.09553364
-1.67783892,3.65606188,-3.65606363,0.47324401,-0.47324430,3.10259643,-3.10259775,0.56845013,-0.56845070,0.00112798,-0.00112798,0.04668059,-0.04668060,0.09314859,-0.09314865
-1.67183592,3.58703575,-3.58703747,0.45860753,-0.45860780,3.05324258,-3.05324389,0.54536127,-0.54536180,0.00109352,-0.00109352,0.04560135,-0.04560137,0.09081169,-0.09081174
-1.66583292,3.51807173,-3.51807343,0.44332379,-0.44332404,3.00471444,-3.00471575,0.52222723,-0.52222773,0.00105827,-0.00105827,0.04427496,-0.04427497,0.08853032,-0.08853036
-1.65982991,3.44921505,-3.44921673,0.42750374,-0.42750398,2.95692557,-2.95692687,0.49910669,-0.49910716,0.00102238,-0.00102238,0.04272614,-0.04272616,0.08631653,-0.08631656
-1.65382691,3.38066150,-3.38066316,0.41127942,-0.41127965,2.90991981,-2.90992112,0.47607404,-0.47607448,0.00098600,-0.00098601,0.04098337,-0.04098338,0.08418649,-0.08418652
-1.64782391,3.31275209,-3.31275371,0.39480029,-0.39480050,2.86386886,-2.86387015,0.45322012,-0.45322054,0.00094930,-0.00094930,0.03907786,-0.03907788,0.08215972,-0.08215974
-1.64182091,3.24595966,-3.24596124,0.37822869,-0.37822889,2.81906279,-2.81906406,0.43065169,-0.43065208,0.00091242,-0.00091243,0.03704266,-0.03704268,0.08025806,-0.08025808
-1.63581791,3.18086939,-3.18087091,0.36173466,-0.36173484,2.77589520,-2.77589644,0.40848962,-0.40848998,0.00087555,-0.00087556,0.03491163,-0.03491165,0.07850462,-0.07850463
-1.62981491,3.11815485,-3.11815630,0.34549043,-0.34549059,2.73484442,-2.73484561,0.38686620,-0.38686653,0.00083886,-0.00083886,0.03271850,-0.03271852,0.07692256,-0.07692256
-1.62381191,3.05855184,-3.05855321,0.32966488,-0.32966502,2.69645267,-2.69645378,0.36592151,-0.36592182,0.00080251,-0.00080251,0.03049593,-0.03049595,0.07553404,-0.07553403
-1.61780890,3.00283193,-3.00283318,0.31441829,-0.31441842,2.66130481,-2.66130583,0.34579937,-0.34579965,0.00076669,-0.00076669,0.02827478,-0.02827480,0.07435916,-0.07435915
-1.61180590,2.95177756,-2.95177867,0.29989759,-0.29989770,2.63000841,-2.63000932,0.32664290,-0.32664316,0.00073155,-0.00073156,0.02608335,-0.02608337,0.07341523,-0.07341521
-1.60580290,2.90616029,-2.90616125,0.28623240,-0.28623249,2.60317627,-2.60317704,0.30859011,-0.30859033,0.00069728,-0.00069728,0.02394687,-0.02394689,0.07271612,-0.07271609
-1.59979990,2.86672339,-2.86672417,0.27353197,-0.27353204,2.58141251,-2.58141312,0.29176968,-0.29176988,0.00066402,-0.00066402,0.02188708,-0.02188710,0.07227201,-0.07227198
-1.59379690,2.83416931,-2.83416989,0.26188322,-0.26188327,2.56530273,-2.56530317,0.27629720,-0.27629736,0.00063194,-0.00063194,0.01992199,-0.01992201,0.07208930,-0.07208926
-1.58779390,2.80915247,-2.80915283,0.25134976,-0.25134980,2.55540844,-2.55540868,0.26227195,-0.26227209,0.00060119,-0.00060119,0.01806579,-0.01806581,0.07217085,-0.07217080
-1.58179090,2.79227694,-2.79227706,0.24197207,-0.24197209,2.55226538,-2.55226541,0.24977449,-0.24977459,0.00057191,-0.00057191,0.01632885,-0.01632887,0.07251638,-0.07251633
-1.57578789,2.78409832,-2.78409818,0.23376861,-0.23376861,2.55638517,-2.55638496,0.23886487,-0.23886495,0.00054427,-0.00054427,0.01471793,-0.01471794,0.07312312,-0.07312306
-1.56978489,2.78512875,-2.78512834,0.22673773,-0.22673772,2.56825915,-2.56825869,0.22958188,-0.22958192,0.00051840,-0.00051840,0.01323637,-0.01323638,0.07398650,-0.07398644
-1.56378189,2.79584366,-2.79584295,0.22086040,-0.22086037,2.58836333,-2.58836259,0.22194281,-0.22194281,0.00049445,-0.00049445,0.01188450,-0.01188451,0.07510091,-0.07510085
-1.55777889,2.81668869,-2.81668768,0.21610322,-0.21610318,2.61716291,-2.61716189,0.21594412,-0.21594409,0.00047257,-0.00047257,0.01066003,-0.01066004,0.07646041,-0.07646034
-1.55177589,2.84808526,-2.84808393,0.21242183,-0.21242177,2.65511513,-2.65511381,0.21156257,-0.21156251,0.00045291,-0.00045291,0.00955845,-0.00955846,0.07805933,-0.07805925
-1.54577289,2.89043323,-2.89043156,0.20976426,-0.20976419,2.70266905,-2.70266741,0.20875689,-0.20875680,0.00043563,-0.00043563,0.00857354,-0.00857355,0.07989268,-0.07989260
-1.53976988,2.94410943,-2.94410740,0.20807418,-0.20807409,2.76026117,-2.76025919,0.20746969,-0.20746957,0.00042086,-0.00042087,0.00769779,-0.00769780,0.08195639,-0.08195631
-1.53376688,3.00946114,-3.00945875,0.20729370,-0.20729360,2.82830624,-2.82830391,0.20762960,-0.20762946,0.00040878,-0.00040878,0.00692284,-0.00692284,0.08424723,-0.08424715
-1.52776388,3.08679401,-3.08679124,0.20736577,-0.20736566,2.90718277,-2.90718008,0.20915345,-0.20915328,0.00039951,-0.00039951,0.00623987,-0.00623988,0.08676249,-0.08676240
-1.52176088,3.17635433,-3.17635117,0.20823588,-0.20823576,2.99721339,-2.99721033,0.21194833,-0.21194813,0.00039319,-0.00039319,0.00563997,-0.00563998,0.08949940,-0.08949930
-1.51575788,3.27830637,-3.27830283,0.20985317,-0.20985304,3.09864058,-3.09863714,0.21591348,-0.21591326,0.00038996,-0.00038996,0.00511440,-0.00511441,0.09245433,-0.09245423
-1.50975488,3.39270555,-3.39270161,0.21217086,-0.21217072,3.21159883,-3.21159501,0.22094203,-0.22094180,0.00038991,-0.00038991,0.00465486,-0.00465487,0.09562185,-0.09562174
-1.50375188,3.51946907,-3.51946475,0.21514602,-0.21514588,3.33608469,-3.33608051,0.22692238,-0.22692213,0.00039314,-0.00039314,0.00425366,-0.00425366,0.09899363,-0.09899352
-1.49774887,3.65834596,-3.65834127,0.21873890,-0.21873875,3.47192651,-3.47192196,0.23373940,-0.23373913,0.00039969,-0.00039968,0.00390383,-0.00390383,0.10255742,-0.10255731
-1.49174587,3.80888849,-3.80888343,0.22291180,-0.22291163,3.61875585,-3.61875095,0.24127536,-0.24127508,0.00040958,-0.00040958,0.00359924,-0.00359924,0.10629602,-0.10629590
-1.48574287,3.97042737,-3.97042199,0.22762770,-0.22762752,3.77598286,-3.77597764,0.24941077,-0.24941049,0.00042282,-0.00042282,0.00333458,-0.00333458,0.11018650,-0.11018638
-1.47973987,4.14205306,-4.14204737,0.23284888,-0.23284870,3.94277769,-3.94277217,0.25802514,-0.25802486,0.00043933,-0.00043933,0.00310539,-0.00310539,0.11419964,-0.11419952
-1.47373687,4.32260502,-4.32259907,0.23853559,-0.23853540,4.11805976,-4.11805398,0.26699769,-0.26699741,0.00045903,-0.00045903,0.00290800,-0.00290800,0.11829975,-0.11829963
-1.46773387,4.51067093,-4.51066477,0.24464499,-0.24464480,4.30049675,-4.30049076,0.27620824,-0.27620796,0.00048177,-0.00048177,0.00273948,-0.00273948,0.12244480,-0.12244467
-1.46173087,4.70459695,-4.70459064,0.25113052,-0.25113032,4.48851425,-4.48850810,0.28553826,-0.28553799,0.00050736,-0.00050736,0.00259758,-0.00259758,0.12658703,-0.12658691
-1.45572786,4.90250968,-4.90250327,0.25794178,-0.25794158,4.68031675,-4.68031051,0.29487221,-0.29487194,0.00053558,-0.00053558,0.00248062,-0.00248062,0.13067399,-0.13067387
-1.44972486,5.10234992,-5.10234348,0.26502498,-0.26502478,4.87391994,-4.87391366,0.30409907,-0.30409882,0.00056617,-0.00056617,0.00238744,-0.00238744,0.13464995,-0.13464983
-1.44372186,5.30191736,-5.30191097,0.27232403,-0.27232383,5.06719356,-5.06718731,0.31311429,-0.31311406,0.00059882,-0.00059882,0.00231731,-0.00231731,0.13845761,-0.13845751
-1.43771886,5.49892498,-5.49891870,0.27978219,-0.27978199,5.25791349,-5.25790735,0.32182197,-0.32182175,0.00063323,-0.00063323,0.00226986,-0.00226986,0.14204024,-0.14204014
-1.43171586,5.69106092,-5.69105483,0.28734428,-0.28734408,5.44382118,-5.44381522,0.33013721,-0.33013701,0.00066904,-0.00066904,0.00224500,-0.00224500,0.14534375,-0.14534367
-1.42571286,5.87605548,-5.87604965,0.29495925,-0.29495906,5.62268793,-5.62268221,0.33798871,-0.33798853,0.00070592,-0.00070592,0.00224293,-0.00224292,0.14831909,-0.14831902
-1.41970985,6.05175026,-6.05174475,0.30258307,-0.30258289,5.79238130,-5.79237590,0.34532130,-0.34532115,0.00074352,-0.00074352,0.00226402,-0.00226402,0.15092435,-0.15092428
-1.41370685,6.21616631,-6.21616119,0.31018168,-0.31018151,5.95093079,-5.95092577,0.35209847,-0.35209835,0.00078150,-0.00078150,0.00230886,-0.00230885,0.15312681,-0.15312676
-1.40770385,6.36756827,-6.36756359,0.31773387,-0.31773371,6.09658973,-6.09658513,0.35830456,-0.35830446,0.00081955,-0.00081954,0.00237817,-0.00237817,0.15490468,-0.15490465
-1.40170085,6.50452145,-6.50451725,0.32523393,-0.32523378,6.22789063,-6.22788650,0.36394668,-0.36394661,0.00085736,-0.00085736,0.00247283,-0.00247283,0.15624839,-0.15624837
-1.39569785,6.62593933,-6.62593564,0.33269373,-0.33269359,6.34369164,-6.34368801,0.36905611,-0.36905606,0.00089470,-0.00089470,0.00259386,-0.00259385,0.15716140,-0.15716140
-1.38969485,6.73111933,-6.73111617,0.34014437,-0.34014424,6.44321198,-6.44320887,0.37368899,-0.37368896,0.00093133,-0.00093133,0.00274236,-0.00274236,0.15766052,-0.15766053
